IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPISR2009,ISR_2009_HES_v01_M_v01_A_LIS,,12.37,,,,,,12.37,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPIRN2009,IRN_2009_HIES_v01_M,,13.72,,,,,,13.72,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IND,India,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPIND2009,IND_2009_NSS66-SCH1.0-T1_v01_M_v02_A_SARMD,,13.97,,,,,,13.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2009,POL_2009_HBS_v01_M_v01_A_ECAPOV,,14.4,,,,,,14.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TJK,Tajikistan,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPTJK2009,TJK_2009_TLSS_v01_M_v02_A_ECAPOV,,15.38,,,,,,15.38,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LVA,Latvia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPLVA2009,LVA_2009_HBS_v01_M_v02_A_ECAPOV,,15.46,,,,,,15.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CYP,Cyprus,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPCYP2009,CYP_2009_HBS_v01_M,,16.05,,,,,,16.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPNIC2009,NIC_2009_EMNV_v01_M,,16.18,,,,,,16.18,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2009,MDA_2009_HBS_v01_M_v01_A_ECAPOV,,16.53,,,,,,16.53,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,UGA,Uganda,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPUGA2009,UGA_2009_UNHS_v01_M_v01_A_SHES,,16.77,,,,,,16.77,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPSDN2009,SDN_2009_NBHS_v01_M,,18.36,,,,,,18.36,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPKHM2009,KHM_2009_CSES_v01_M,,18.77,,,,,,18.77,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPMDV2009,MDV_2009_HIES_v_01_M,,19.83,,,,,,19.83,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2009,CZE_2009_HBS_v01_M,,2.19,,,,,,2.19,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,AUS,Australia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPAUS2009,AUS_2009_HSES_v01_M,,2.33,,,,,,2.33,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,HRV,Croatia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPHRV2009,HRV_2009_HBS_v01_M_v03_A_ECAPOV,,2.46,,,,,,2.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2009,KAZ_2009_HBS_v01_M_v02_A_ECAPOV,,2.65,,,,,,2.65,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,NGA,Nigeria,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPNGA2009,NGA_2009_GHS_v01_M_v01_A_SHES,,24.77,,,,,,24.77,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2009,GEO_2009_HIS_v01_M_v01_A_ECAPOV,,26.06,,,,,,26.06,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPTHA2009,THA_2009_SES_v01_M,,3.22,,,,,,3.22,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPIDN2009,IDN_2009_SUSENAS_v01_M,,3.5,,,,,,3.5,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPBFA2009,BFA_2009_ECVM_v01_M_v01_A_SHIP,,3.52,,,,,,3.52,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2009,BLR_2009_SHLSS_v01_M,,3.53,,,,,,3.53,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2009,TUR_2009_HICES_v01_M_v02_A_ECAPOV,,3.59,,,,,,3.59,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPKGZ2009,KGZ_2009_KIHS_v01_M_v02_A_ECAPOV,,3.97,,,,,,3.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2009,CAN_2009_SHS_v01_M,,4.4,,,,,,4.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MLI,Mali,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPMLI2009,MLI_2009_ELIM_v01_M_v01_A_SSAPOV,,4.41,,,,,,4.41,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SVK,Slovakia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPSVK2009,SVK_2009_HBS_v01_M,,4.48,,,,,,4.48,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPPHL2009,PHL_2009_FIES_v01_M,,4.5,,,,,,4.5,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPLKA2009,LKA_2009_HIES_v02,,4.69,,,,,,4.69,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2009,USA_2009_CES_v01_M_v01_A_PUMD,,4.7,,,,,,4.7,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPMKD2009,MKD_2009_HBS_v01_M_v01_A_ECAPOV,,5.27,,,,,,5.27,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ESP,Spain,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPESP2009,ESP_2009_HBS_v01_M,,5.54,,,,,,5.54,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,IRL,Ireland,Year,2009,true,Residence Area Type,Total,TOTL,,,,,,,FPIRL2009,IRL_2009_HBS_v01_M,,5.59,,,,,,5.59,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UKR,Ukraine,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPUKR2009,UKR_2009_HLCS_v01_M_v02_A_ECAPOV,,6.83,,,,,,6.83,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MNE,Montenegro,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPMNE2009,MNE_2009_HBS_v01_M_v01_A_ECAPOV,,7.42,,,,,,7.42,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SRB,Serbia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPSRB2009,SRB_2009_HBS_v01_M_v01_A_ECAPOV,,8.3,,,,,,8.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPPSE2009,PSE_2009_PECS_v01_M_v01_A_MNAPOV,,8.89,,,,,,8.89,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CHE,Switzerland,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPCHE2009,CHE_2009_HBS_v01_M,,9.05,,,,,,9.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,SSD,South Sudan,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPSSD2009,SSD_2009_NBHS_v01_M_v01_A_SSAPOV,,9.21,,,,,,9.21,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ARM,Armenia,Year,2009,false,Residence Area Type,Total,TOTL,,,,,,,FPARM2009,ARM_2009_ILCS_v01_M_v02_A_ECAPOV,,9.74,,,,,,9.74,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPMOZ2008,MOZ_2008_IOF_v01_M_v01_A_SHIP,,1.19,,,,,,1.19,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPJOR2008,JOR_2008_HEIS_v01_M_v01_A_MNAPOV,,1.72,,,,,,1.72,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2008,CZE_2008_HBS_v01_M,,1.96,,,,,,1.96,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ISR,Israel,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPISR2008,ISR_2008_HES_v01_M_v01_A_LIS,,11.04,,,,,,11.04,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPKOR2008,KOR_2008_HIES_v01_M,,11.1,,,,,,11.1,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ROU,Romania,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPROU2008,ROU_2008_HBS_v01_M_v01_A_ECAPOV,,11.48,,,,,,11.48,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,PER,Peru,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPPER2008,PER_2008_ENAHO_v01_M,,11.57,,,,,,11.57,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,AGO,Angola,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPAGO2008,AGO_2008_IBEP_MICS_v01_M_v01_A_SHIP,,12.26,,,,,,12.26,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPEGY2008,EGY_2008_HIECS_v01_M_v01_A_SHES,,12.57,,,,,,12.57,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPIRN2008,IRN_2008_HIES_v01_M,,12.6,,,,,,12.6,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LTU,Lithuania,Year,2008,true,Residence Area Type,Total,TOTL,,,,,,,FPLTU2008,LTU_2008_HBS_v01_M_v01_A_ECAPOV,,12.85,,,,,,12.85,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ALB,Albania,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPALB2008,ALB_2008_LSMS_v01_M_v03_A_ECAPOV,,13.91,,,,,,13.91,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2008,POL_2008_HBS_v01_M_v01_A_ECAPOV,,14,,,,,,14,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPVNM2008,VNM_2008_VLSS_v01_M,,14.55,,,,,,14.55,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2008,MDA_2008_HBS_v01_M_v01_A_ECAPOV,,14.93,,,,,,14.93,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BRA,Brazil,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPBRA2008,BRA_2008_POF_v01_M,,15.07,,,,,,15.07,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LVA,Latvia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPLVA2008,LVA_2008_HBS_v01_M_v02_A_ECAPOV,,15.1,,,,,,15.1,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MLT,Malta,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPMLT2008,MLT_2008_HBS_v01_M,,16.2,,,,,,16.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPCIV2008,CIV_2008_ENVM_v01_M,,17.44,,,,,,17.44,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,HRV,Croatia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPHRV2008,HRV_2008_HBS_v01_M_v03_A_ECAPOV,,2.27,,,,,,2.27,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,ZAF,South Africa,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPZAF2008,ZAF_2008_LCS_v01_M,,2.93,,,,,,2.93,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPTHA2008,THA_2008_SES_v01_M,,2.97,,,,,,2.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,COL,Colombia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPCOL2008,COL_2008_ECV_v02_M_v01_A_SHES,,20.01,,,,,,20.01,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2008,GEO_2008_HIS_v01_M_v01_A_ECAPOV,,22.12,,,,,,22.12,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,PAN,Panama,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPPAN2008,PAN_2008_ENV_v01_M,,3.09,,,,,,3.09,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,GRD,Grenada,Year,2008,true,Residence Area Type,Total,TOTL,,,,,,,FPGRD2008,GRD_2008_SLC/HBS_v01_M,,3.17,,,,,,3.17,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,MEX,Mexico,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPMEX2008,MEX_2008_ENIGH_v01_M,,3.58,,,,,,3.58,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2008,KAZ_2008_HBS_v01_M_v02_A_ECAPOV,,3.65,,,,,,3.65,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPKGZ2008,KGZ_2008_KIHS_v01_M_v02_A_ECAPOV,,3.67,,,,,,3.67,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2008,TUR_2008_HBS_v01_M,,3.74,,,,,,3.74,,,EN,2023-04-03T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2008,BLR_2008_SHLSS_v01_M,,4.06,,,,,,4.06,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2008,CAN_2008_SHS_v01_M,,4.3,,,,,,4.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SVK,Slovakia,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPSVK2008,SVK_2008_HBS_v01_M,,4.34,,,,,,4.34,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2008,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2008,USA_2008_CES_v01_M_v01_A_PUMD,,4.56,,,,,,4.56,,,EN,2023-04-02T22:00:00.000Z
